UTC,observed_power
2017-12-10T13:00:00,0.119309022
2017-12-10T13:01:00,0.125146148
2017-12-10T13:02:00,0.131053195
2017-12-10T13:03:00,0.137313744
2017-12-10T13:04:00,0.143543213
2017-12-10T13:05:00,0.149944828
2017-12-10T13:06:00,0.156343105
2017-12-10T13:07:00,0.162363135
2017-12-10T13:08:00,0.168466181
2017-12-10T13:09:00,0.174640824
2017-12-10T13:10:00,0.180979031
2017-12-10T13:11:00,0.187549151
2017-12-10T13:12:00,0.194320418
2017-12-10T13:13:00,0.201054347
2017-12-10T13:14:00,0.208082835
2017-12-10T13:15:00,0.215544353
2017-12-10T13:16:00,0.223093408
2017-12-10T13:17:00,0.230664908
2017-12-10T13:18:00,0.238581538
2017-12-10T13:19:00,0.246263008
2017-12-10T13:20:00,0.253942124
2017-12-10T13:21:00,0.261525404
2017-12-10T13:22:00,0.26901359
2017-12-10T13:23:00,0.276778658
2017-12-10T13:24:00,0.284886365
2017-12-10T13:25:00,0.292324388
2017-12-10T13:26:00,0.299749311
2017-12-10T13:27:00,0.307155373
2017-12-10T13:28:00,0.313966961
2017-12-10T13:29:00,0.320584654
2017-12-10T13:30:00,0.32759346
2017-12-10T13:31:00,0.334217347
2017-12-10T13:32:00,0.341382963
2017-12-10T13:33:00,0.348467706
2017-12-10T13:34:00,0.355544554
2017-12-10T13:35:00,0.362317095
2017-12-10T13:36:00,0.369035464
2017-12-10T13:37:00,0.375995959
2017-12-10T13:38:00,0.382492178
2017-12-10T13:39:00,0.389151899
2017-12-10T13:40:00,0.395603884
2017-12-10T13:41:00,0.40259871
2017-12-10T13:42:00,0.409802985
2017-12-10T13:43:00,0.416701011
2017-12-10T13:44:00,0.424408845
2017-12-10T13:45:00,0.4315546
2017-12-10T13:46:00,0.43933116
2017-12-10T13:47:00,0.447161892
2017-12-10T13:48:00,0.455006357
2017-12-10T13:49:00,0.462755824
2017-12-10T13:50:00,0.470479986
2017-12-10T13:51:00,0.478230136
2017-12-10T13:52:00,0.485758657
2017-12-10T13:53:00,0.493382209
2017-12-10T13:54:00,0.501317305
2017-12-10T13:55:00,0.508693534
2017-12-10T13:56:00,0.516366039
2017-12-10T13:57:00,0.523678875
2017-12-10T13:58:00,0.530751778
2017-12-10T13:59:00,0.538655548
2017-12-10T14:00:00,0.545970048
2017-12-10T14:01:00,0.55223163
2017-12-10T14:02:00,0.558775255
2017-12-10T14:03:00,0.564938089
2017-12-10T14:04:00,0.57094679
2017-12-10T14:05:00,0.577258967
2017-12-10T14:06:00,0.583794723
2017-12-10T14:07:00,0.589718557
2017-12-10T14:08:00,0.595330796
2017-12-10T14:09:00,0.600767721
2017-12-10T14:10:00,0.606172958
2017-12-10T14:11:00,0.61214943
2017-12-10T14:12:00,0.618130149
2017-12-10T14:13:00,0.623759147
2017-12-10T14:14:00,0.629573821
2017-12-10T14:15:00,0.635959197
2017-12-10T14:16:00,0.642767992
2017-12-10T14:17:00,0.650014166
2017-12-10T14:18:00,0.656580213
2017-12-10T14:19:00,0.663275443
2017-12-10T14:20:00,0.670269303
2017-12-10T14:21:00,0.677198592
2017-12-10T14:22:00,0.68448325
2017-12-10T14:23:00,0.691601094
2017-12-10T14:24:00,0.698438248
2017-12-10T14:25:00,0.704851667
2017-12-10T14:26:00,0.711936741
2017-12-10T14:27:00,0.718014858
2017-12-10T14:28:00,0.724792575
2017-12-10T14:29:00,0.731418982
2017-12-10T14:30:00,0.737315196
2017-12-10T14:31:00,0.74322506
2017-12-10T14:32:00,0.748416044
2017-12-10T14:33:00,0.753394803
2017-12-10T14:34:00,0.758037075
2017-12-10T14:35:00,0.763144364
2017-12-10T14:36:00,0.76749373
2017-12-10T14:37:00,0.771369946
2017-12-10T14:38:00,0.775120696
2017-12-10T14:39:00,0.777335612
2017-12-10T14:40:00,0.779374493
2017-12-10T14:41:00,0.782867292
2017-12-10T14:42:00,0.785955356
2017-12-10T14:43:00,0.787634781
2017-12-10T14:44:00,0.78979136
2017-12-10T14:45:00,0.791174047
2017-12-10T14:46:00,0.791570707
2017-12-10T14:47:00,0.791990767
2017-12-10T14:48:00,0.792561196
2017-12-10T14:49:00,0.793567817
2017-12-10T14:50:00,0.794711605
2017-12-10T14:51:00,0.794607229
2017-12-10T14:52:00,0.793513618
2017-12-10T14:53:00,0.793034829
2017-12-10T14:54:00,0.793795997
2017-12-10T14:55:00,0.794754731
2017-12-10T14:56:00,0.795197705
2017-12-10T14:57:00,0.795065363
2017-12-10T14:58:00,0.795826924
2017-12-10T14:59:00,0.796906613
2017-12-10T15:00:00,0.797456405
2017-12-10T15:01:00,0.79777365
2017-12-10T15:02:00,0.796829174
2017-12-10T15:03:00,0.795915138
2017-12-10T15:04:00,0.796954988
2017-12-10T15:05:00,0.798151176
2017-12-10T15:06:00,0.79830027
2017-12-10T15:07:00,0.797854605
2017-12-10T15:08:00,0.798506278
2017-12-10T15:09:00,0.798465871
2017-12-10T15:10:00,0.798023954
2017-12-10T15:11:00,0.797319228
2017-12-10T15:12:00,0.798539988
2017-12-10T15:13:00,0.7988
2017-12-10T15:14:00,0.798465708
2017-12-10T15:15:00,0.797982953
2017-12-10T15:16:00,0.79814102
2017-12-10T15:17:00,0.797672623
2017-12-10T15:18:00,0.797294694
2017-12-10T15:19:00,0.797291838
2017-12-10T15:20:00,0.796254211
2017-12-10T15:21:00,0.795982636
2017-12-10T15:22:00,0.796126064
2017-12-10T15:23:00,0.795375856
2017-12-10T15:24:00,0.795140192
2017-12-10T15:25:00,0.795011183
2017-12-10T15:26:00,0.795398326
2017-12-10T15:27:00,0.794467565
2017-12-10T15:28:00,0.792495068
2017-12-10T15:29:00,0.790674339
2017-12-10T15:30:00,0.791318042
2017-12-10T15:31:00,0.789992309
2017-12-10T15:32:00,0.790696152
2017-12-10T15:33:00,0.790995311
2017-12-10T15:34:00,0.789907812
2017-12-10T15:35:00,0.789307335
2017-12-10T15:36:00,0.789028373
2017-12-10T15:37:00,0.788977667
2017-12-10T15:38:00,0.789420017
2017-12-10T15:39:00,0.787876647
2017-12-10T15:40:00,0.784986877
2017-12-10T15:41:00,0.783390502
2017-12-10T15:42:00,0.784769446
2017-12-10T15:43:00,0.782918315
2017-12-10T15:44:00,0.781611854
2017-12-10T15:45:00,0.781073834
2017-12-10T15:46:00,0.782793123
2017-12-10T15:47:00,0.782306294
2017-12-10T15:48:00,0.781068478
2017-12-10T15:49:00,0.781278211
2017-12-10T15:50:00,0.782238257
2017-12-10T15:51:00,0.781657305
2017-12-10T15:52:00,0.781427476
2017-12-10T15:53:00,0.780316053
2017-12-10T15:54:00,0.780425613
2017-12-10T15:55:00,0.780794927
2017-12-10T15:56:00,0.780294306
2017-12-10T15:57:00,0.778754578
2017-12-10T15:58:00,0.777753711
2017-12-10T15:59:00,0.776431292
2017-12-10T16:00:00,0.776023252
2017-12-10T16:01:00,0.774834928
2017-12-10T16:02:00,0.774941065
2017-12-10T16:03:00,0.775860329
2017-12-10T16:04:00,0.774340505
2017-12-10T16:05:00,0.773507558
2017-12-10T16:06:00,0.773210639
2017-12-10T16:07:00,0.772102508
2017-12-10T16:08:00,0.772827342
2017-12-10T16:09:00,0.770064383
2017-12-10T16:10:00,0.770173322
2017-12-10T16:11:00,0.771126143
2017-12-10T16:12:00,0.769397334
2017-12-10T16:13:00,0.766585591
2017-12-10T16:14:00,0.765932713
2017-12-10T16:15:00,0.768138984
2017-12-10T16:16:00,0.766010948
2017-12-10T16:17:00,0.763800383
2017-12-10T16:18:00,0.762614867
2017-12-10T16:19:00,0.762853571
2017-12-10T16:20:00,0.761670572
2017-12-10T16:21:00,0.760706244
2017-12-10T16:22:00,0.758932603
2017-12-10T16:23:00,0.756515456
2017-12-10T16:24:00,0.75749068
2017-12-10T16:25:00,0.758169391
2017-12-10T16:26:00,0.760195404
2017-12-10T16:27:00,0.760829528
2017-12-10T16:28:00,0.760986584
2017-12-10T16:29:00,0.759490414
2017-12-10T16:30:00,0.757892083
2017-12-10T16:31:00,0.757920683
2017-12-10T16:32:00,0.755699285
2017-12-10T16:33:00,0.755436356
2017-12-10T16:34:00,0.754837434
2017-12-10T16:35:00,0.754632866
2017-12-10T16:36:00,0.753800988
2017-12-10T16:37:00,0.751903873
2017-12-10T16:38:00,0.753239968
2017-12-10T16:39:00,0.752662097
2017-12-10T16:40:00,0.753192546
2017-12-10T16:41:00,0.754348234
2017-12-10T16:42:00,0.754357717
2017-12-10T16:43:00,0.753514501
2017-12-10T16:44:00,0.751597942
2017-12-10T16:45:00,0.749655168
2017-12-10T16:46:00,0.747632817
2017-12-10T16:47:00,0.74625398
2017-12-10T16:48:00,0.747734569
2017-12-10T16:49:00,0.749069852
2017-12-10T16:50:00,0.748701715
2017-12-10T16:51:00,0.74876075
2017-12-10T16:52:00,0.750099072
2017-12-10T16:53:00,0.750038903
2017-12-10T16:54:00,0.748681845
2017-12-10T16:55:00,0.74757741
2017-12-10T16:56:00,0.74690218
2017-12-10T16:57:00,0.744612571
2017-12-10T16:58:00,0.741635197
2017-12-10T16:59:00,0.741732173
2017-12-10T17:00:00,0.743843443
2017-12-10T17:01:00,0.744414206
2017-12-10T17:02:00,0.744349427
2017-12-10T17:03:00,0.742799397
2017-12-10T17:04:00,0.741733508
2017-12-10T17:05:00,0.740345683
2017-12-10T17:06:00,0.739228396
2017-12-10T17:07:00,0.738317159
2017-12-10T17:08:00,0.738760906
2017-12-10T17:09:00,0.739508833
2017-12-10T17:10:00,0.739019622
2017-12-10T17:11:00,0.736854992
2017-12-10T17:12:00,0.735676724
2017-12-10T17:13:00,0.735851076
2017-12-10T17:14:00,0.736667527
2017-12-10T17:15:00,0.737191997
2017-12-10T17:16:00,0.7374752
2017-12-10T17:17:00,0.736698394
2017-12-10T17:18:00,0.736533024
2017-12-10T17:19:00,0.73514599
2017-12-10T17:20:00,0.734756272
2017-12-10T17:21:00,0.73484701
2017-12-10T17:22:00,0.73508658
2017-12-10T17:23:00,0.735889877
2017-12-10T17:24:00,0.735784129
2017-12-10T17:25:00,0.73590535
2017-12-10T17:26:00,0.735224255
2017-12-10T17:27:00,0.735884205
2017-12-10T17:28:00,0.734679178
2017-12-10T17:29:00,0.735261935
2017-12-10T17:30:00,0.734412149
2017-12-10T17:31:00,0.733867602
2017-12-10T17:32:00,0.734030022
2017-12-10T17:33:00,0.73476874
2017-12-10T17:34:00,0.735077757
2017-12-10T17:35:00,0.734555451
2017-12-10T17:36:00,0.733510228
2017-12-10T17:37:00,0.733058717
2017-12-10T17:38:00,0.733217883
2017-12-10T17:39:00,0.733791029
2017-12-10T17:40:00,0.73391502
2017-12-10T17:41:00,0.732627428
2017-12-10T17:42:00,0.733516804
2017-12-10T17:43:00,0.73571117
2017-12-10T17:44:00,0.735161697
2017-12-10T17:45:00,0.733327398
2017-12-10T17:46:00,0.732500213
2017-12-10T17:47:00,0.733847082
2017-12-10T17:48:00,0.734611319
2017-12-10T17:49:00,0.735046151
2017-12-10T17:50:00,0.735638757
2017-12-10T17:51:00,0.735087919
2017-12-10T17:52:00,0.735453449
2017-12-10T17:53:00,0.736009153
2017-12-10T17:54:00,0.736571016
2017-12-10T17:55:00,0.737258743
2017-12-10T17:56:00,0.738182605
2017-12-10T17:57:00,0.738602241
2017-12-10T17:58:00,0.738390175
2017-12-10T17:59:00,0.738339387
2017-12-10T18:00:00,0.738324546
2017-12-10T18:01:00,0.737524951
2017-12-10T18:02:00,0.737076426
2017-12-10T18:03:00,0.737337728
2017-12-10T18:04:00,0.737336666
2017-12-10T18:05:00,0.738159415
2017-12-10T18:06:00,0.739681499
2017-12-10T18:07:00,0.738829046
2017-12-10T18:08:00,0.738816893
2017-12-10T18:09:00,0.739869758
2017-12-10T18:10:00,0.738630349
2017-12-10T18:11:00,0.739354676
2017-12-10T18:12:00,0.740763465
2017-12-10T18:13:00,0.741057979
2017-12-10T18:14:00,0.743243869
2017-12-10T18:15:00,0.743938096
2017-12-10T18:16:00,0.745111441
2017-12-10T18:17:00,0.746260147
2017-12-10T18:18:00,0.746088301
2017-12-10T18:19:00,0.746082869
2017-12-10T18:20:00,0.746284309
2017-12-10T18:21:00,0.746222144
2017-12-10T18:22:00,0.747596995
2017-12-10T18:23:00,0.748853117
2017-12-10T18:24:00,0.748951171
2017-12-10T18:25:00,0.748177641
2017-12-10T18:26:00,0.748759359
2017-12-10T18:27:00,0.749075586
2017-12-10T18:28:00,0.749978372
2017-12-10T18:29:00,0.750733746
2017-12-10T18:30:00,0.750844477
2017-12-10T18:31:00,0.750790772
2017-12-10T18:32:00,0.75105824
2017-12-10T18:33:00,0.751650419
2017-12-10T18:34:00,0.752532709
2017-12-10T18:35:00,0.753701424
2017-12-10T18:36:00,0.754256474
2017-12-10T18:37:00,0.752947424
2017-12-10T18:38:00,0.754339571
2017-12-10T18:39:00,0.755925444
2017-12-10T18:40:00,0.756504938
2017-12-10T18:41:00,0.756536216
2017-12-10T18:42:00,0.757944356
2017-12-10T18:43:00,0.759030621
2017-12-10T18:44:00,0.759023725
2017-12-10T18:45:00,0.759833701
2017-12-10T18:46:00,0.759080306
2017-12-10T18:47:00,0.759693926
2017-12-10T18:48:00,0.761488093
2017-12-10T18:49:00,0.763010302
2017-12-10T18:50:00,0.762717579
2017-12-10T18:51:00,0.763395388
2017-12-10T18:52:00,0.762647278
2017-12-10T18:53:00,0.763552602
2017-12-10T18:54:00,0.764079705
2017-12-10T18:55:00,0.764931323
2017-12-10T18:56:00,0.766708766
2017-12-10T18:57:00,0.767746642
2017-12-10T18:58:00,0.767451176
2017-12-10T18:59:00,0.767706933
2017-12-10T19:00:00,0.768584909
2017-12-10T19:01:00,0.769203906
2017-12-10T19:02:00,0.77028441
2017-12-10T19:03:00,0.771394237
2017-12-10T19:04:00,0.77145714
2017-12-10T19:05:00,0.772118352
2017-12-10T19:06:00,0.772647474
2017-12-10T19:07:00,0.771859664
2017-12-10T19:08:00,0.771250056
2017-12-10T19:09:00,0.772836445
2017-12-10T19:10:00,0.773779149
2017-12-10T19:11:00,0.773784165
2017-12-10T19:12:00,0.773054674
2017-12-10T19:13:00,0.772393366
2017-12-10T19:14:00,0.772132037
2017-12-10T19:15:00,0.772155967
2017-12-10T19:16:00,0.772375747
2017-12-10T19:17:00,0.77552286
2017-12-10T19:18:00,0.776411789
2017-12-10T19:19:00,0.777023341
2017-12-10T19:20:00,0.777281511
2017-12-10T19:21:00,0.777258555
2017-12-10T19:22:00,0.777547661
2017-12-10T19:23:00,0.77860891
2017-12-10T19:24:00,0.779935112
2017-12-10T19:25:00,0.78066811
2017-12-10T19:26:00,0.781087206
2017-12-10T19:27:00,0.781245488
2017-12-10T19:28:00,0.781777453
2017-12-10T19:29:00,0.782152206
2017-12-10T19:30:00,0.782465021
2017-12-10T19:31:00,0.782203432
2017-12-10T19:32:00,0.782629346
2017-12-10T19:33:00,0.783255547
2017-12-10T19:34:00,0.78497188
2017-12-10T19:35:00,0.785880465
2017-12-10T19:36:00,0.785926827
2017-12-10T19:37:00,0.786099164
2017-12-10T19:38:00,0.786548866
2017-12-10T19:39:00,0.785768485
2017-12-10T19:40:00,0.785576569
2017-12-10T19:41:00,0.785790755
2017-12-10T19:42:00,0.786069798
2017-12-10T19:43:00,0.784594765
2017-12-10T19:44:00,0.783381702
2017-12-10T19:45:00,0.782269905
2017-12-10T19:46:00,0.782937959
2017-12-10T19:47:00,0.784889711
2017-12-10T19:48:00,0.786114486
2017-12-10T19:49:00,0.786444432
2017-12-10T19:50:00,0.786240415
2017-12-10T19:51:00,0.785362017
2017-12-10T19:52:00,0.78350896
2017-12-10T19:53:00,0.782712233
2017-12-10T19:54:00,0.782624516
2017-12-10T19:55:00,0.78316245
2017-12-10T19:56:00,0.782839592
2017-12-10T19:57:00,0.781591293
2017-12-10T19:58:00,0.782216978
2017-12-10T19:59:00,0.782923054
2017-12-10T20:00:00,0.781409496
2017-12-10T20:01:00,0.779852014
2017-12-10T20:02:00,0.778412901
2017-12-10T20:03:00,0.778343877
2017-12-10T20:04:00,0.778287151
2017-12-10T20:05:00,0.777465574
2017-12-10T20:06:00,0.776740075
2017-12-10T20:07:00,0.775627323
2017-12-10T20:08:00,0.774998515
2017-12-10T20:09:00,0.77359852
2017-12-10T20:10:00,0.773141143
2017-12-10T20:11:00,0.772244387
2017-12-10T20:12:00,0.771589254
2017-12-10T20:13:00,0.76945409
2017-12-10T20:14:00,0.768007969
2017-12-10T20:15:00,0.764971904
2017-12-10T20:16:00,0.762048803
2017-12-10T20:17:00,0.759218904
2017-12-10T20:18:00,0.75418226
2017-12-10T20:19:00,0.749313121
2017-12-10T20:20:00,0.743910856
2017-12-10T20:21:00,0.739293023
2017-12-10T20:22:00,0.736791644
2017-12-10T20:23:00,0.731956706
2017-12-10T20:24:00,0.724721903
2017-12-10T20:25:00,0.716647471
2017-12-10T20:26:00,0.708550982
2017-12-10T20:27:00,0.702948742
2017-12-10T20:28:00,0.696226506
2017-12-10T20:29:00,0.689082272
2017-12-10T20:30:00,0.681834633
2017-12-10T20:31:00,0.674855482
2017-12-10T20:32:00,0.668287058
2017-12-10T20:33:00,0.660682465
2017-12-10T20:34:00,0.653300482
2017-12-10T20:35:00,0.647467407
2017-12-10T20:36:00,0.641389776
2017-12-10T20:37:00,0.635648706
2017-12-10T20:38:00,0.629065497
2017-12-10T20:39:00,0.623388413
2017-12-10T20:40:00,0.617727821
2017-12-10T20:41:00,0.611188594
2017-12-10T20:42:00,0.604822297
2017-12-10T20:43:00,0.597868062
2017-12-10T20:44:00,0.592834369
2017-12-10T20:45:00,0.587864945
2017-12-10T20:46:00,0.582665832
2017-12-10T20:47:00,0.576868119
2017-12-10T20:48:00,0.570751818
2017-12-10T20:49:00,0.564334889
2017-12-10T20:50:00,0.557160779
2017-12-10T20:51:00,0.551891068
2017-12-10T20:52:00,0.547185084
2017-12-10T20:53:00,0.54094462
2017-12-10T20:54:00,0.533682911
2017-12-10T20:55:00,0.525677915
2017-12-10T20:56:00,0.517571894
2017-12-10T20:57:00,0.511209199
2017-12-10T20:58:00,0.50444195
2017-12-10T20:59:00,0.496680659
2017-12-10T21:00:00,0.489359169
2017-12-10T21:01:00,0.483385979
2017-12-10T21:02:00,0.475387243
2017-12-10T21:03:00,0.466655745
2017-12-10T21:04:00,0.459540542
2017-12-10T21:05:00,0.452493062
2017-12-10T21:06:00,0.444573228
2017-12-10T21:07:00,0.43693964
2017-12-10T21:08:00,0.429092737
2017-12-10T21:09:00,0.421540308
2017-12-10T21:10:00,0.413377381
2017-12-10T21:11:00,0.40644888
2017-12-10T21:12:00,0.399269345
2017-12-10T21:13:00,0.392292762
2017-12-10T21:14:00,0.386477824
2017-12-10T21:15:00,0.379961188
2017-12-10T21:16:00,0.375246594
2017-12-10T21:17:00,0.369738242
2017-12-10T21:18:00,0.363722248
2017-12-10T21:19:00,0.357935517
2017-12-10T21:20:00,0.351617276
2017-12-10T21:21:00,0.344327262
2017-12-10T21:22:00,0.336687482
2017-12-10T21:23:00,0.330870297
2017-12-10T21:24:00,0.325464192
2017-12-10T21:25:00,0.318943822
2017-12-10T21:26:00,0.311614453
2017-12-10T21:27:00,0.303994748
2017-12-10T21:28:00,0.295895653
2017-12-10T21:29:00,0.288558254
2017-12-10T21:30:00,0.280469178
2017-12-10T21:31:00,0.272227358
2017-12-10T21:32:00,0.26499662
2017-12-10T21:33:00,0.256965239
2017-12-10T21:34:00,0.248972434
2017-12-10T21:35:00,0.241491462
2017-12-10T21:36:00,0.233123937
2017-12-10T21:37:00,0.225007638
2017-12-10T21:38:00,0.217824227
2017-12-10T21:39:00,0.212464847
2017-12-10T21:40:00,0.206851093
2017-12-10T21:41:00,0.201223113
2017-12-10T21:42:00,0.194969056
2017-12-10T21:43:00,0.188707179
2017-12-10T21:44:00,0.182063431
2017-12-10T21:45:00,0.175583748
2017-12-10T21:46:00,0.168781374
2017-12-10T21:47:00,0.162003311
2017-12-10T21:48:00,0.154700834
2017-12-10T21:49:00,0.148424328
2017-12-10T21:50:00,0.142993797
2017-12-10T21:51:00,0.137496303
2017-12-10T21:52:00,0.131152008
2017-12-10T21:53:00,0.124960891
2017-12-10T21:54:00,0.118675206
2017-12-10T21:55:00,0.112730767
2017-12-10T21:56:00,0.106474082
2017-12-10T21:57:00,0.099921827
2017-12-10T21:58:00,0.093636353
2017-12-10T21:59:00,0.087703995
2017-12-10T22:00:00,0.081941356
2017-12-10T22:01:00,0.076051681
2017-12-10T22:02:00,0.070364723
2017-12-10T22:03:00,0.065146503
2017-12-10T22:04:00,0.059960689
2017-12-10T22:05:00,0.05512713
2017-12-10T22:06:00,0.050869628
2017-12-10T22:07:00,0.046693502
2017-12-10T22:08:00,0.042837014
2017-12-10T22:09:00,0.039467903
2017-12-10T22:10:00,0.036458928
2017-12-10T22:11:00,0.033678618
2017-12-10T22:12:00,0.031064633
2017-12-10T22:13:00,0.028644606
2017-12-10T22:14:00,0.026226473
2017-12-10T22:15:00,0.023948689
2017-12-10T22:16:00,0.021773235
2017-12-10T22:17:00,0.019664131
2017-12-10T22:18:00,0.017712071
2017-12-10T22:19:00,0.016025314
2017-12-10T22:20:00,0.014528554
2017-12-10T22:21:00,0.013142291
2017-12-10T22:22:00,0.011804212
2017-12-10T22:23:00,0.010501704
2017-12-10T22:24:00,0.009247501
2017-12-10T22:25:00,0.008104521
2017-12-10T22:26:00,0.007124284
2017-12-10T22:27:00,0.006258494
2017-12-10T22:28:00,0.000968887
2017-12-10T22:29:00,1.13375E-07
2017-12-10T22:30:00,3.36015E-08
2017-12-10T22:31:00,-4.72469E-06
2017-12-10T22:32:00,-5.24177E-06
2017-12-10T22:33:00,-5.26328E-06
2017-12-10T22:34:00,-5.2848E-06
2017-12-10T22:35:00,-5.30631E-06
2017-12-10T22:36:00,-5.32783E-06
2017-12-10T22:37:00,-5.34934E-06
2017-12-10T22:38:00,-5.37086E-06
2017-12-10T22:39:00,-5.39237E-06
2017-12-10T22:40:00,-5.41389E-06
2017-12-10T22:41:00,-5.4354E-06
2017-12-10T22:42:00,-5.45692E-06
2017-12-10T22:43:00,-5.47843E-06
2017-12-10T22:44:00,-5.49995E-06
2017-12-10T22:45:00,-5.52146E-06
2017-12-10T22:46:00,-5.54298E-06
2017-12-10T22:47:00,-5.56449E-06
2017-12-10T22:48:00,-5.58601E-06
2017-12-10T22:49:00,-5.60752E-06
2017-12-10T22:50:00,-5.62904E-06
2017-12-10T22:51:00,-5.65055E-06
2017-12-10T22:52:00,-5.67207E-06
2017-12-10T22:53:00,-5.69358E-06
2017-12-10T22:54:00,-5.7151E-06
2017-12-10T22:55:00,-5.73661E-06
2017-12-10T22:56:00,-5.75813E-06
2017-12-10T22:57:00,-5.77964E-06
2017-12-10T22:58:00,-5.80116E-06
2017-12-10T22:59:00,-5.82267E-06
2017-12-10T23:00:00,-5.84419E-06
2017-12-10T23:01:00,-5.86571E-06
2017-12-10T23:02:00,-5.88722E-06
2017-12-10T23:03:00,-5.90874E-06
2017-12-10T23:04:00,-5.93025E-06
2017-12-10T23:05:00,-5.95177E-06
2017-12-10T23:06:00,-5.97328E-06
2017-12-10T23:07:00,-5.9948E-06
2017-12-10T23:08:00,-6.01631E-06
2017-12-10T23:09:00,-6.03783E-06
2017-12-10T23:10:00,-6.05934E-06
2017-12-10T23:11:00,-6.08086E-06
2017-12-10T23:12:00,-6.10237E-06
2017-12-10T23:13:00,-6.12389E-06
2017-12-10T23:14:00,-6.1454E-06
2017-12-10T23:15:00,-6.16692E-06
2017-12-10T23:16:00,-6.18843E-06
2017-12-10T23:17:00,-6.20995E-06
2017-12-10T23:18:00,-6.23146E-06
2017-12-10T23:19:00,-6.25298E-06
2017-12-10T23:20:00,-6.27449E-06
2017-12-10T23:21:00,-6.29601E-06
2017-12-10T23:22:00,-6.31752E-06
2017-12-10T23:23:00,-6.33899E-06
2017-12-10T23:24:00,-6.35484E-06
2017-12-10T23:25:00,-6.36684E-06
2017-12-10T23:26:00,-6.37883E-06
2017-12-10T23:27:00,-6.39083E-06
2017-12-10T23:28:00,-6.40283E-06
2017-12-10T23:29:00,-6.41482E-06
2017-12-10T23:30:00,-6.42682E-06
2017-12-10T23:31:00,-6.43882E-06
2017-12-10T23:32:00,-6.45082E-06
2017-12-10T23:33:00,-6.46281E-06
2017-12-10T23:34:00,-6.47481E-06
2017-12-10T23:35:00,-6.48681E-06
2017-12-10T23:36:00,-6.4988E-06
2017-12-10T23:37:00,-6.5108E-06
2017-12-10T23:38:00,-6.5228E-06
2017-12-10T23:39:00,-6.53479E-06
2017-12-10T23:40:00,-6.54679E-06
2017-12-10T23:41:00,-6.55879E-06
2017-12-10T23:42:00,-6.57078E-06
2017-12-10T23:43:00,-6.58278E-06
2017-12-10T23:44:00,-6.59478E-06
2017-12-10T23:45:00,-6.60677E-06
2017-12-10T23:46:00,-6.61877E-06
2017-12-10T23:47:00,-6.63077E-06
2017-12-10T23:48:00,-6.64277E-06
2017-12-10T23:49:00,-6.65476E-06
2017-12-10T23:50:00,-6.66676E-06
2017-12-10T23:51:00,-6.67876E-06
2017-12-10T23:52:00,-6.69075E-06
2017-12-10T23:53:00,-6.70275E-06
2017-12-10T23:54:00,-6.71475E-06
2017-12-10T23:55:00,-6.72674E-06
