local_time,observed_power
2021-12-14T06:00:00,0
2021-12-14T06:01:00,0
2021-12-14T06:02:00,0
2021-12-14T06:03:00,0
2021-12-14T06:04:00,0
2021-12-14T06:05:00,0
2021-12-14T06:06:00,0
2021-12-14T06:07:00,0
2021-12-14T06:08:00,0
2021-12-14T06:09:00,0
2021-12-14T06:10:00,0
2021-12-14T06:11:00,0
2021-12-14T06:12:00,0
2021-12-14T06:13:00,0
2021-12-14T06:14:00,0
2021-12-14T06:15:00,0
2021-12-14T06:16:00,0
2021-12-14T06:17:00,0
2021-12-14T06:18:00,0
2021-12-14T06:19:00,0
2021-12-14T06:20:00,0
2021-12-14T06:21:00,0
2021-12-14T06:22:00,0
2021-12-14T06:23:00,0
2021-12-14T06:24:00,0
2021-12-14T06:25:00,0
2021-12-14T06:26:00,0
2021-12-14T06:27:00,0.000351657
2021-12-14T06:28:00,0.001851878
2021-12-14T06:29:00,0.002381276
2021-12-14T06:30:00,0.003337543
2021-12-14T06:31:00,0.004317428
2021-12-14T06:32:00,0.005276833
2021-12-14T06:33:00,0.005832576
2021-12-14T06:34:00,0.006494282
2021-12-14T06:35:00,0.007111652
2021-12-14T06:36:00,0.007891658
2021-12-14T06:37:00,0.008781304
2021-12-14T06:38:00,0.009734849
2021-12-14T06:39:00,0.011010588
2021-12-14T06:40:00,0.012675416
2021-12-14T06:41:00,0.014308923
2021-12-14T06:42:00,0.01593028
2021-12-14T06:43:00,0.017589182
2021-12-14T06:44:00,0.019315362
2021-12-14T06:45:00,0.021168395
2021-12-14T06:46:00,0.023212881
2021-12-14T06:47:00,0.025290009
2021-12-14T06:48:00,0.027094448
2021-12-14T06:49:00,0.028818668
2021-12-14T06:50:00,0.030630444
2021-12-14T06:51:00,0.032818367
2021-12-14T06:52:00,0.035111453
2021-12-14T06:53:00,0.03774086
2021-12-14T06:54:00,0.040718183
2021-12-14T06:55:00,0.044038286
2021-12-14T06:56:00,0.047826758
2021-12-14T06:57:00,0.051620092
2021-12-14T06:58:00,0.055351241
2021-12-14T06:59:00,0.059359752
2021-12-14T07:00:00,0.064205951
2021-12-14T07:01:00,0.068912448
2021-12-14T07:02:00,0.073852496
2021-12-14T07:03:00,0.078541783
2021-12-14T07:04:00,0.082719801
2021-12-14T07:05:00,0.086239479
2021-12-14T07:06:00,0.089119084
2021-12-14T07:07:00,0.091592847
2021-12-14T07:08:00,0.094067715
2021-12-14T07:09:00,0.096470177
2021-12-14T07:10:00,0.098919572
2021-12-14T07:11:00,0.100956717
2021-12-14T07:12:00,0.102597191
2021-12-14T07:13:00,0.104275482
2021-12-14T07:14:00,0.106315284
2021-12-14T07:15:00,0.108204195
2021-12-14T07:16:00,0.110041411
2021-12-14T07:17:00,0.111779563
2021-12-14T07:18:00,0.11392214
2021-12-14T07:19:00,0.116520059
2021-12-14T07:20:00,0.119137488
2021-12-14T07:21:00,0.122417719
2021-12-14T07:22:00,0.125720888
2021-12-14T07:23:00,0.129678885
2021-12-14T07:24:00,0.134094651
2021-12-14T07:25:00,0.139232977
2021-12-14T07:26:00,0.14523065
2021-12-14T07:27:00,0.151392356
2021-12-14T07:28:00,0.15777732
2021-12-14T07:29:00,0.164596743
2021-12-14T07:30:00,0.171626568
2021-12-14T07:31:00,0.178735181
2021-12-14T07:32:00,0.186382177
2021-12-14T07:33:00,0.192607915
2021-12-14T07:34:00,0.199583771
2021-12-14T07:35:00,0.203849826
2021-12-14T07:36:00,0.209866217
2021-12-14T07:37:00,0.215830375
2021-12-14T07:38:00,0.220756927
2021-12-14T07:39:00,0.225737195
2021-12-14T07:40:00,0.230142
2021-12-14T07:41:00,0.234810625
2021-12-14T07:42:00,0.239235857
2021-12-14T07:43:00,0.243260894
2021-12-14T07:44:00,0.247042434
2021-12-14T07:45:00,0.250631345
2021-12-14T07:46:00,0.254222352
2021-12-14T07:47:00,0.257753282
2021-12-14T07:48:00,0.260985058
2021-12-14T07:49:00,0.264351769
2021-12-14T07:50:00,0.267840417
2021-12-14T07:51:00,0.271312017
2021-12-14T07:52:00,0.274789185
2021-12-14T07:53:00,0.278501622
2021-12-14T07:54:00,0.28235018
2021-12-14T07:55:00,0.285743845
2021-12-14T07:56:00,0.289607839
2021-12-14T07:57:00,0.292948877
2021-12-14T07:58:00,0.296419798
2021-12-14T07:59:00,0.299783584
2021-12-14T08:00:00,0.303392151
2021-12-14T08:01:00,0.307163189
2021-12-14T08:02:00,0.311145973
2021-12-14T08:03:00,0.315197695
2021-12-14T08:04:00,0.318926749
