local_time,observed_power
2021-12-14T06:00:00,0
2021-12-14T06:01:00,0
2021-12-14T06:02:00,0
2021-12-14T06:03:00,0
2021-12-14T06:04:00,0
2021-12-14T06:05:00,0
2021-12-14T06:06:00,0
2021-12-14T06:07:00,0
2021-12-14T06:08:00,0
2021-12-14T06:09:00,0
2021-12-14T06:10:00,0
2021-12-14T06:11:00,0
2021-12-14T06:12:00,0
2021-12-14T06:13:00,0
2021-12-14T06:14:00,0
2021-12-14T06:15:00,0
2021-12-14T06:16:00,0
2021-12-14T06:17:00,0
2021-12-14T06:18:00,0
2021-12-14T06:19:00,0
2021-12-14T06:20:00,0
2021-12-14T06:21:00,0
2021-12-14T06:22:00,0
2021-12-14T06:23:00,0
2021-12-14T06:24:00,0
2021-12-14T06:25:00,0
2021-12-14T06:26:00,0
2021-12-14T06:27:00,0
2021-12-14T06:28:00,0
2021-12-14T06:29:00,0
2021-12-14T06:30:00,0.002198493
2021-12-14T06:31:00,0.004599613
2021-12-14T06:32:00,0.005479642
2021-12-14T06:33:00,0.006083672
2021-12-14T06:34:00,0.006722947
2021-12-14T06:35:00,0.007392094
2021-12-14T06:36:00,0.008196531
2021-12-14T06:37:00,0.009187996
2021-12-14T06:38:00,0.011110521
2021-12-14T06:39:00,0.013963827
2021-12-14T06:40:00,0.017112307
2021-12-14T06:41:00,0.01981427
2021-12-14T06:42:00,0.021929013
2021-12-14T06:43:00,0.023716073
2021-12-14T06:44:00,0.025398078
2021-12-14T06:45:00,0.027030925
2021-12-14T06:46:00,0.028720096
2021-12-14T06:47:00,0.030410796
2021-12-14T06:48:00,0.031960179
2021-12-14T06:49:00,0.033563278
2021-12-14T06:50:00,0.035100029
2021-12-14T06:51:00,0.036776441
2021-12-14T06:52:00,0.038759
2021-12-14T06:53:00,0.041340157
2021-12-14T06:54:00,0.045339414
2021-12-14T06:55:00,0.050976886
2021-12-14T06:56:00,0.057628139
2021-12-14T06:57:00,0.063914481
2021-12-14T06:58:00,0.069141388
2021-12-14T06:59:00,0.072942034
2021-12-14T07:00:00,0.075922977
2021-12-14T07:01:00,0.07846498
2021-12-14T07:02:00,0.081070731
2021-12-14T07:03:00,0.083473894
2021-12-14T07:04:00,0.08606296
2021-12-14T07:05:00,0.08873527
2021-12-14T07:06:00,0.091337247
2021-12-14T07:07:00,0.093778953
2021-12-14T07:08:00,0.096146049
2021-12-14T07:09:00,0.098323714
2021-12-14T07:10:00,0.100520669
2021-12-14T07:11:00,0.102307407
2021-12-14T07:12:00,0.104400172
2021-12-14T07:13:00,0.106981567
2021-12-14T07:14:00,0.109283611
2021-12-14T07:15:00,0.111562582
2021-12-14T07:16:00,0.11386709
2021-12-14T07:17:00,0.116330447
2021-12-14T07:18:00,0.118971339
2021-12-14T07:19:00,0.121524023
2021-12-14T07:20:00,0.123956443
2021-12-14T07:21:00,0.126808175
2021-12-14T07:22:00,0.129564721
2021-12-14T07:23:00,0.133098356
2021-12-14T07:24:00,0.138506328
2021-12-14T07:25:00,0.145590185
2021-12-14T07:26:00,0.154754157
2021-12-14T07:27:00,0.165430579
2021-12-14T07:28:00,0.176494322
2021-12-14T07:29:00,0.186923867
2021-12-14T07:30:00,0.197113736
2021-12-14T07:31:00,0.205593099
2021-12-14T07:32:00,0.212689574
2021-12-14T07:33:00,0.218796314
2021-12-14T07:34:00,0.223838353
2021-12-14T07:35:00,0.22741237
2021-12-14T07:36:00,0.230990228
2021-12-14T07:37:00,0.234430086
2021-12-14T07:38:00,0.237888483
2021-12-14T07:39:00,0.241472348
2021-12-14T07:40:00,0.24451545
2021-12-14T07:41:00,0.247660288
2021-12-14T07:42:00,0.251013942
2021-12-14T07:43:00,0.25444401
2021-12-14T07:44:00,0.2580662
2021-12-14T07:45:00,0.261288819
2021-12-14T07:46:00,0.264653668
2021-12-14T07:47:00,0.268460661
2021-12-14T07:48:00,0.271800462
2021-12-14T07:49:00,0.275104979
2021-12-14T07:50:00,0.278618732
2021-12-14T07:51:00,0.282156075
2021-12-14T07:52:00,0.285564224
2021-12-14T07:53:00,0.28913254
2021-12-14T07:54:00,0.292958818
2021-12-14T07:55:00,0.296873553
2021-12-14T07:56:00,0.30065384
2021-12-14T07:57:00,0.304306666
2021-12-14T07:58:00,0.308249034
2021-12-14T07:59:00,0.311629541
2021-12-14T08:00:00,0.314508166
2021-12-14T08:01:00,0.318831101
2021-12-14T08:02:00,0.322063956
2021-12-14T08:03:00,0.325462584
2021-12-14T08:04:00,0.328656112
