UTC,observed_power
2018-01-14T14:09:00,0.539449325
2018-01-14T14:10:00,0.544896529
2018-01-14T14:11:00,0.550202325
2018-01-14T14:12:00,0.555857954
2018-01-14T14:13:00,0.562065279
2018-01-14T14:14:00,0.568884791
2018-01-14T14:15:00,0.575669568
2018-01-14T14:16:00,0.582374533
2018-01-14T14:17:00,0.589607085
2018-01-14T14:18:00,0.596788526
2018-01-14T14:19:00,0.604274975
2018-01-14T14:20:00,0.611483099
2018-01-14T14:21:00,0.618718475
2018-01-14T14:22:00,0.625555522
2018-01-14T14:23:00,0.632438577
2018-01-14T14:24:00,0.639369239
2018-01-14T14:25:00,0.646233704
2018-01-14T14:26:00,0.653296221
2018-01-14T14:27:00,0.660193278
2018-01-14T14:28:00,0.666621685
2018-01-14T14:29:00,0.673084974
2018-01-14T14:30:00,0.679945942
2018-01-14T14:31:00,0.686692066
2018-01-14T14:32:00,0.693936961
2018-01-14T14:33:00,0.701016917
2018-01-14T14:34:00,0.707487401
2018-01-14T14:35:00,0.714490988
2018-01-14T14:36:00,0.721390423
2018-01-14T14:37:00,0.728579219
2018-01-14T14:38:00,0.73507072
2018-01-14T14:39:00,0.741478893
2018-01-14T14:40:00,0.747428422
2018-01-14T14:41:00,0.753182954
2018-01-14T14:42:00,0.75802511
2018-01-14T14:43:00,0.76208866
2018-01-14T14:44:00,0.765552325
2018-01-14T14:45:00,0.768506037
2018-01-14T14:46:00,0.770912468
2018-01-14T14:47:00,0.773708239
2018-01-14T14:48:00,0.776153072
2018-01-14T14:49:00,0.778452879
2018-01-14T14:50:00,0.780445783
2018-01-14T14:51:00,0.781916466
2018-01-14T14:52:00,0.783389098
2018-01-14T14:53:00,0.785123444
2018-01-14T14:54:00,0.786669425
2018-01-14T14:55:00,0.787550146
2018-01-14T14:56:00,0.788539671
2018-01-14T14:57:00,0.789482719
2018-01-14T14:58:00,0.790455936
2018-01-14T14:59:00,0.791874851
2018-01-14T15:00:00,0.793221404
2018-01-14T15:01:00,0.793729874
2018-01-14T15:02:00,0.794554876
2018-01-14T15:03:00,0.794911161
2018-01-14T15:04:00,0.79579268
2018-01-14T15:05:00,0.796440982
2018-01-14T15:06:00,0.796716795
2018-01-14T15:07:00,0.795296684
2018-01-14T15:08:00,0.797118613
2018-01-14T15:09:00,0.797610126
2018-01-14T15:10:00,0.798095641
2018-01-14T15:11:00,0.798272024
2018-01-14T15:12:00,0.7988
2018-01-14T15:13:00,0.798681551
2018-01-14T15:14:00,0.798456575
2018-01-14T15:15:00,0.798240193
2018-01-14T15:16:00,0.798320002
2018-01-14T15:17:00,0.798270957
2018-01-14T15:18:00,0.79799702
2018-01-14T15:19:00,0.797873333
2018-01-14T15:20:00,0.797654185
2018-01-14T15:21:00,0.797337313
2018-01-14T15:22:00,0.797740166
2018-01-14T15:23:00,0.797506698
2018-01-14T15:24:00,0.796723356
2018-01-14T15:25:00,0.796841222
2018-01-14T15:26:00,0.797012256
2018-01-14T15:27:00,0.796662651
2018-01-14T15:28:00,0.796347721
2018-01-14T15:29:00,0.796577812
2018-01-14T15:30:00,0.7964256
2018-01-14T15:31:00,0.796001177
2018-01-14T15:32:00,0.795513992
2018-01-14T15:33:00,0.795479115
2018-01-14T15:34:00,0.795265107
2018-01-14T15:35:00,0.795067676
2018-01-14T15:36:00,0.793751243
2018-01-14T15:37:00,0.792734053
2018-01-14T15:38:00,0.792433325
2018-01-14T15:39:00,0.791982907
2018-01-14T15:40:00,0.791824481
2018-01-14T15:41:00,0.791015415
2018-01-14T15:42:00,0.790310823
2018-01-14T15:43:00,0.78978908
2018-01-14T15:44:00,0.789252716
2018-01-14T15:45:00,0.788024443
2018-01-14T15:46:00,0.787474933
2018-01-14T15:47:00,0.786808665
2018-01-14T15:48:00,0.786311793
2018-01-14T15:49:00,0.785681857
2018-01-14T15:50:00,0.785509936
2018-01-14T15:51:00,0.784403689
2018-01-14T15:52:00,0.784084893
2018-01-14T15:53:00,0.784172494
2018-01-14T15:54:00,0.782950434
2018-01-14T15:55:00,0.781391359
2018-01-14T15:56:00,0.779661612
2018-01-14T15:57:00,0.778981623
2018-01-14T15:58:00,0.779345467
2018-01-14T15:59:00,0.779937208
2018-01-14T16:00:00,0.779016208
2018-01-14T16:01:00,0.778071645
2018-01-14T16:02:00,0.77687709
2018-01-14T16:03:00,0.775672753
2018-01-14T16:04:00,0.775611032
2018-01-14T16:05:00,0.774819759
2018-01-14T16:06:00,0.773829732
2018-01-14T16:07:00,0.772845096
2018-01-14T16:08:00,0.772107872
2018-01-14T16:09:00,0.771989174
2018-01-14T16:10:00,0.772220243
2018-01-14T16:11:00,0.771034462
2018-01-14T16:12:00,0.769862553
2018-01-14T16:13:00,0.769206438
2018-01-14T16:14:00,0.76803865
2018-01-14T16:15:00,0.766878506
2018-01-14T16:16:00,0.765592174
2018-01-14T16:17:00,0.764339364
2018-01-14T16:18:00,0.763362753
2018-01-14T16:19:00,0.762612366
2018-01-14T16:20:00,0.761965129
2018-01-14T16:21:00,0.76194535
2018-01-14T16:22:00,0.761319293
2018-01-14T16:23:00,0.760593655
2018-01-14T16:24:00,0.759879453
2018-01-14T16:25:00,0.758985428
2018-01-14T16:26:00,0.758930053
2018-01-14T16:27:00,0.758006877
2018-01-14T16:28:00,0.757140265
2018-01-14T16:29:00,0.755782982
2018-01-14T16:30:00,0.754702194
2018-01-14T16:31:00,0.754128642
2018-01-14T16:32:00,0.754029596
2018-01-14T16:33:00,0.752923872
2018-01-14T16:34:00,0.751628516
2018-01-14T16:35:00,0.750547458
2018-01-14T16:36:00,0.750092818
2018-01-14T16:37:00,0.749972676
2018-01-14T16:38:00,0.749936721
2018-01-14T16:39:00,0.749499345
2018-01-14T16:40:00,0.748884169
2018-01-14T16:41:00,0.748118723
2018-01-14T16:42:00,0.746986371
2018-01-14T16:43:00,0.74625724
2018-01-14T16:44:00,0.74538553
2018-01-14T16:45:00,0.74430558
2018-01-14T16:46:00,0.743352355
2018-01-14T16:47:00,0.743252659
2018-01-14T16:48:00,0.742545896
2018-01-14T16:49:00,0.741298817
2018-01-14T16:50:00,0.739767412
2018-01-14T16:51:00,0.739034906
2018-01-14T16:52:00,0.738667178
2018-01-14T16:53:00,0.737595609
2018-01-14T16:54:00,0.736901187
2018-01-14T16:55:00,0.736217347
2018-01-14T16:56:00,0.73611069
2018-01-14T16:57:00,0.736008175
2018-01-14T16:58:00,0.735752674
2018-01-14T16:59:00,0.735713173
2018-01-14T17:00:00,0.735297107
2018-01-14T17:01:00,0.735528862
2018-01-14T17:02:00,0.734680477
2018-01-14T17:03:00,0.733652698
2018-01-14T17:04:00,0.732402114
2018-01-14T17:05:00,0.731490315
2018-01-14T17:06:00,0.730711818
2018-01-14T17:07:00,0.730167605
2018-01-14T17:08:00,0.729454775
2018-01-14T17:09:00,0.729180721
2018-01-14T17:10:00,0.729202632
2018-01-14T17:11:00,0.728952671
2018-01-14T17:12:00,0.728789277
2018-01-14T17:13:00,0.728368776
2018-01-14T17:14:00,0.728181748
2018-01-14T17:15:00,0.727692168
2018-01-14T17:16:00,0.727022375
2018-01-14T17:17:00,0.726497111
2018-01-14T17:18:00,0.726246032
2018-01-14T17:19:00,0.725658634
2018-01-14T17:20:00,0.725702241
2018-01-14T17:21:00,0.726217658
2018-01-14T17:22:00,0.726158976
2018-01-14T17:23:00,0.726068079
2018-01-14T17:24:00,0.726615245
2018-01-14T17:25:00,0.726694598
2018-01-14T17:26:00,0.726689806
2018-01-14T17:27:00,0.726274176
2018-01-14T17:28:00,0.726532161
2018-01-14T17:29:00,0.726410551
2018-01-14T17:30:00,0.726181947
2018-01-14T17:31:00,0.726035393
2018-01-14T17:32:00,0.726043478
2018-01-14T17:33:00,0.725186461
2018-01-14T17:34:00,0.724430435
2018-01-14T17:35:00,0.7241597
2018-01-14T17:36:00,0.723928331
2018-01-14T17:37:00,0.723744274
2018-01-14T17:38:00,0.723265144
2018-01-14T17:39:00,0.722620044
2018-01-14T17:40:00,0.721843045
2018-01-14T17:41:00,0.721404811
2018-01-14T17:42:00,0.721256389
2018-01-14T17:43:00,0.721410395
2018-01-14T17:44:00,0.721616029
2018-01-14T17:45:00,0.721349109
2018-01-14T17:46:00,0.721536236
2018-01-14T17:47:00,0.721100833
2018-01-14T17:48:00,0.720839319
2018-01-14T17:49:00,0.72096706
2018-01-14T17:50:00,0.720775099
2018-01-14T17:51:00,0.721222566
2018-01-14T17:52:00,0.72141863
2018-01-14T17:53:00,0.720968197
2018-01-14T17:54:00,0.720961591
2018-01-14T17:55:00,0.720761605
2018-01-14T17:56:00,0.721487018
2018-01-14T17:57:00,0.721581745
2018-01-14T17:58:00,0.721907789
2018-01-14T17:59:00,0.721712834
2018-01-14T18:00:00,0.721751356
2018-01-14T18:01:00,0.722138349
2018-01-14T18:02:00,0.722029095
2018-01-14T18:03:00,0.722527088
2018-01-14T18:04:00,0.722809596
2018-01-14T18:05:00,0.723442502
2018-01-14T18:06:00,0.724722412
2018-01-14T18:07:00,0.725310788
2018-01-14T18:08:00,0.725064547
2018-01-14T18:09:00,0.724837396
2018-01-14T18:10:00,0.725065903
2018-01-14T18:11:00,0.726037231
2018-01-14T18:12:00,0.7267218
2018-01-14T18:13:00,0.727287947
2018-01-14T18:14:00,0.727756351
2018-01-14T18:15:00,0.727708872
2018-01-14T18:16:00,0.727217157
2018-01-14T18:17:00,0.727107635
2018-01-14T18:18:00,0.727245171
2018-01-14T18:19:00,0.7273993
2018-01-14T18:20:00,0.727192583
2018-01-14T18:21:00,0.727445169
2018-01-14T18:22:00,0.7280506
2018-01-14T18:23:00,0.728499621
2018-01-14T18:24:00,0.728714649
2018-01-14T18:25:00,0.728811204
2018-01-14T18:26:00,0.729129742
2018-01-14T18:27:00,0.729629043
2018-01-14T18:28:00,0.73019843
2018-01-14T18:29:00,0.73084134
2018-01-14T18:30:00,0.731885538
2018-01-14T18:31:00,0.732983134
2018-01-14T18:32:00,0.733749771
2018-01-14T18:33:00,0.73475294
2018-01-14T18:34:00,0.735800315
2018-01-14T18:35:00,0.736083714
2018-01-14T18:36:00,0.736392495
2018-01-14T18:37:00,0.736341627
2018-01-14T18:38:00,0.735966333
2018-01-14T18:39:00,0.735716542
2018-01-14T18:40:00,0.736204902
2018-01-14T18:41:00,0.737384923
2018-01-14T18:42:00,0.737988951
2018-01-14T18:43:00,0.738753063
2018-01-14T18:44:00,0.739510681
2018-01-14T18:45:00,0.74011078
2018-01-14T18:46:00,0.74020975
2018-01-14T18:47:00,0.740636257
2018-01-14T18:48:00,0.741579759
2018-01-14T18:49:00,0.742079754
2018-01-14T18:50:00,0.742527476
2018-01-14T18:51:00,0.742561336
2018-01-14T18:52:00,0.742644559
2018-01-14T18:53:00,0.742862724
2018-01-14T18:54:00,0.742792534
2018-01-14T18:55:00,0.742993024
2018-01-14T18:56:00,0.743275381
2018-01-14T18:57:00,0.743778356
2018-01-14T18:58:00,0.744366137
2018-01-14T18:59:00,0.744317716
2018-01-14T19:00:00,0.744795068
2018-01-14T19:01:00,0.745843424
2018-01-14T19:02:00,0.746900458
2018-01-14T19:03:00,0.746860096
2018-01-14T19:04:00,0.746830245
2018-01-14T19:05:00,0.747189444
2018-01-14T19:06:00,0.747693889
2018-01-14T19:07:00,0.748111732
2018-01-14T19:08:00,0.748809821
2018-01-14T19:09:00,0.74900326
2018-01-14T19:10:00,0.749651013
2018-01-14T19:11:00,0.749876156
2018-01-14T19:12:00,0.750584115
2018-01-14T19:13:00,0.750973964
2018-01-14T19:14:00,0.75221421
2018-01-14T19:15:00,0.754248196
2018-01-14T19:16:00,0.755378105
2018-01-14T19:17:00,0.756217927
2018-01-14T19:18:00,0.756360022
2018-01-14T19:19:00,0.756565271
2018-01-14T19:20:00,0.756420222
2018-01-14T19:21:00,0.756832269
2018-01-14T19:22:00,0.757698589
2018-01-14T19:23:00,0.758183372
2018-01-14T19:24:00,0.758619044
2018-01-14T19:25:00,0.758981026
2018-01-14T19:26:00,0.759547505
2018-01-14T19:27:00,0.759734285
2018-01-14T19:28:00,0.760594869
2018-01-14T19:29:00,0.760440565
2018-01-14T19:30:00,0.761076265
2018-01-14T19:31:00,0.762509158
2018-01-14T19:32:00,0.763795102
2018-01-14T19:33:00,0.764731457
2018-01-14T19:34:00,0.765667771
2018-01-14T19:35:00,0.766928313
2018-01-14T19:36:00,0.767898704
2018-01-14T19:37:00,0.768501775
2018-01-14T19:38:00,0.769945861
2018-01-14T19:39:00,0.770780319
2018-01-14T19:40:00,0.770885136
2018-01-14T19:41:00,0.770809143
2018-01-14T19:42:00,0.771757093
2018-01-14T19:43:00,0.772401528
2018-01-14T19:44:00,0.772449044
2018-01-14T19:45:00,0.772264024
2018-01-14T19:46:00,0.772039351
2018-01-14T19:47:00,0.77262994
2018-01-14T19:48:00,0.773913943
2018-01-14T19:49:00,0.77508263
2018-01-14T19:50:00,0.776059328
2018-01-14T19:51:00,0.776562747
2018-01-14T19:52:00,0.776960479
2018-01-14T19:53:00,0.776312783
2018-01-14T19:54:00,0.775610951
2018-01-14T19:55:00,0.775118536
2018-01-14T19:56:00,0.774669782
2018-01-14T19:57:00,0.774568351
2018-01-14T19:58:00,0.774932503
2018-01-14T19:59:00,0.775285797
2018-01-14T20:00:00,0.775931656
2018-01-14T20:01:00,0.776875656
2018-01-14T20:02:00,0.778032863
2018-01-14T20:03:00,0.778701064
2018-01-14T20:04:00,0.778534801
2018-01-14T20:05:00,0.778493505
2018-01-14T20:06:00,0.777894474
2018-01-14T20:07:00,0.777884027
2018-01-14T20:08:00,0.77769039
2018-01-14T20:09:00,0.777418115
2018-01-14T20:10:00,0.777357642
2018-01-14T20:11:00,0.777413113
2018-01-14T20:12:00,0.777240705
2018-01-14T20:13:00,0.7768717
2018-01-14T20:14:00,0.776160944
2018-01-14T20:15:00,0.775757927
2018-01-14T20:16:00,0.774946441
2018-01-14T20:17:00,0.774146639
2018-01-14T20:18:00,0.773650262
2018-01-14T20:19:00,0.773148954
2018-01-14T20:20:00,0.772424407
2018-01-14T20:21:00,0.771877236
2018-01-14T20:22:00,0.77138422
2018-01-14T20:23:00,0.770475537
2018-01-14T20:24:00,0.769095903
2018-01-14T20:25:00,0.768247902
2018-01-14T20:26:00,0.767178184
2018-01-14T20:27:00,0.765675325
2018-01-14T20:28:00,0.763911064
2018-01-14T20:29:00,0.762789553
2018-01-14T20:30:00,0.762177184
2018-01-14T20:31:00,0.761082346
2018-01-14T20:32:00,0.759986671
2018-01-14T20:33:00,0.76021492
2018-01-14T20:34:00,0.760710544
2018-01-14T20:35:00,0.760677604
2018-01-14T20:36:00,0.759771375
2018-01-14T20:37:00,0.759180411
2018-01-14T20:38:00,0.758851299
2018-01-14T20:39:00,0.758179153
2018-01-14T20:40:00,0.756713911
2018-01-14T20:41:00,0.754620529
2018-01-14T20:42:00,0.753234898
2018-01-14T20:43:00,0.750927261
2018-01-14T20:44:00,0.748779397
2018-01-14T20:45:00,0.746688923
2018-01-14T20:46:00,0.744817055
2018-01-14T20:47:00,0.743907217
2018-01-14T20:48:00,0.743022185
2018-01-14T20:49:00,0.742034643
2018-01-14T20:50:00,0.740390508
2018-01-14T20:51:00,0.73779035
2018-01-14T20:52:00,0.735024398
2018-01-14T20:53:00,0.731186325
2018-01-14T20:54:00,0.726551811
2018-01-14T20:55:00,0.721843574
2018-01-14T20:56:00,0.716493783
2018-01-14T20:57:00,0.710477913
2018-01-14T20:58:00,0.704560321
2018-01-14T20:59:00,0.697991115
2018-01-14T21:00:00,0.690715312
2018-01-14T21:01:00,0.684479335
2018-01-14T21:02:00,0.678110886
2018-01-14T21:03:00,0.672062057
2018-01-14T21:04:00,0.665893556
2018-01-14T21:05:00,0.659302261
2018-01-14T21:06:00,0.652876164
2018-01-14T21:07:00,0.646007818
2018-01-14T21:08:00,0.639221817
2018-01-14T21:09:00,0.631929864
2018-01-14T21:10:00,0.625009719
2018-01-14T21:11:00,0.618475729
2018-01-14T21:12:00,0.611269787
2018-01-14T21:13:00,0.604211198
2018-01-14T21:14:00,0.59664331
2018-01-14T21:15:00,0.589735622
2018-01-14T21:16:00,0.582343201
2018-01-14T21:17:00,0.574883623
2018-01-14T21:18:00,0.567612794
2018-01-14T21:19:00,0.559775506
2018-01-14T21:20:00,0.552137888
2018-01-14T21:21:00,0.544851299
2018-01-14T21:22:00,0.537737376
2018-01-14T21:23:00,0.531424895
2018-01-14T21:24:00,0.525561526
2018-01-14T21:25:00,0.520128719
2018-01-14T21:26:00,0.514697644
2018-01-14T21:27:00,0.508738034
2018-01-14T21:28:00,0.502928655
2018-01-14T21:29:00,0.496744685
2018-01-14T21:30:00,0.489973483
2018-01-14T21:31:00,0.482539462
2018-01-14T21:32:00,0.475130158
2018-01-14T21:33:00,0.467865593
2018-01-14T21:34:00,0.460378092
2018-01-14T21:35:00,0.452479729
2018-01-14T21:36:00,0.444780416
2018-01-14T21:37:00,0.437649753
2018-01-14T21:38:00,0.430332506
2018-01-14T21:39:00,0.422492484
2018-01-14T21:40:00,0.415068212
2018-01-14T21:41:00,0.407527829
2018-01-14T21:42:00,0.399987959
2018-01-14T21:43:00,0.392315135
2018-01-14T21:44:00,0.384458356
2018-01-14T21:45:00,0.376260491
2018-01-14T21:46:00,0.367684881
2018-01-14T21:47:00,0.359457795
2018-01-14T21:48:00,0.3513572
2018-01-14T21:49:00,0.343217048
2018-01-14T21:50:00,0.335186224
2018-01-14T21:51:00,0.326825328
2018-01-14T21:52:00,0.318589996
2018-01-14T21:53:00,0.31063149
2018-01-14T21:54:00,0.302783162
2018-01-14T21:55:00,0.295099338
2018-01-14T21:56:00,0.28766354
2018-01-14T21:57:00,0.280478243
2018-01-14T21:58:00,0.273338684
2018-01-14T21:59:00,0.265868819
2018-01-14T22:00:00,0.258337963
2018-01-14T22:01:00,0.25082913
2018-01-14T22:02:00,0.243035195
2018-01-14T22:03:00,0.235257855
2018-01-14T22:04:00,0.227880858
2018-01-14T22:05:00,0.220357886
2018-01-14T22:06:00,0.21229379
2018-01-14T22:07:00,0.204338236
2018-01-14T22:08:00,0.196274107
2018-01-14T22:09:00,0.188351498
2018-01-14T22:10:00,0.180445298
2018-01-14T22:11:00,0.172368012
2018-01-14T22:12:00,0.164260496
2018-01-14T22:13:00,0.156542722
2018-01-14T22:14:00,0.148991826
2018-01-14T22:15:00,0.141542458
2018-01-14T22:16:00,0.133966838
2018-01-14T22:17:00,0.126536492
2018-01-14T22:18:00,0.11907034
2018-01-14T22:19:00,0.111784459
2018-01-14T22:20:00,0.104629056
2018-01-14T22:21:00,0.097883122
2018-01-14T22:22:00,0.091459976
2018-01-14T22:23:00,0.085278807
2018-01-14T22:24:00,0.079145934
2018-01-14T22:25:00,0.072981714
2018-01-14T22:26:00,0.06713196
2018-01-14T22:27:00,0.061957368
2018-01-14T22:28:00,0.057078954
2018-01-14T22:29:00,0.052292614
2018-01-14T22:30:00,0.047782261
2018-01-14T22:31:00,0.043473624
2018-01-14T22:32:00,0.039284684
2018-01-14T22:33:00,0.035482877
2018-01-14T22:34:00,0.031819882
2018-01-14T22:35:00,0.028395227
2018-01-14T22:36:00,0.025212701
2018-01-14T22:37:00,0.02232416
2018-01-14T22:38:00,0.019730139
2018-01-14T22:39:00,0.017457311
2018-01-14T22:40:00,0.015522452
2018-01-14T22:41:00,0.013899724
2018-01-14T22:42:00,0.012541621
2018-01-14T22:43:00,0.011368094
2018-01-14T22:44:00,0.010258029
2018-01-14T22:45:00,0.009164849
2018-01-14T22:46:00,0.008219682
2018-01-14T22:47:00,0.007395205
2018-01-14T22:48:00,0.006601753
2018-01-14T22:49:00,0.005907333
2018-01-14T22:50:00,0.000879744
2018-01-14T22:51:00,-8.59174E-08
2018-01-14T22:52:00,-1.24026E-07
2018-01-14T22:53:00,-4.90798E-06
2018-01-14T22:54:00,-5.88462E-06
2018-01-14T22:55:00,-5.91107E-06
2018-01-14T22:56:00,-5.93752E-06
2018-01-14T22:57:00,-5.96397E-06
2018-01-14T22:58:00,-5.99042E-06
2018-01-14T22:59:00,-6.01687E-06
2018-01-14T23:00:00,-6.04332E-06
2018-01-14T23:01:00,-6.06977E-06
2018-01-14T23:02:00,-6.09622E-06
2018-01-14T23:03:00,-6.12267E-06
2018-01-14T23:04:00,-6.14912E-06
2018-01-14T23:05:00,-6.17557E-06
2018-01-14T23:06:00,-6.20202E-06
2018-01-14T23:07:00,-6.22847E-06
2018-01-14T23:08:00,-6.25492E-06
2018-01-14T23:09:00,-6.28137E-06
2018-01-14T23:10:00,-6.30782E-06
2018-01-14T23:11:00,-6.33427E-06
2018-01-14T23:12:00,-6.36072E-06
2018-01-14T23:13:00,-6.38718E-06
2018-01-14T23:14:00,-6.41363E-06
2018-01-14T23:15:00,-6.44008E-06
2018-01-14T23:16:00,-6.46653E-06
2018-01-14T23:17:00,-6.49298E-06
2018-01-14T23:18:00,-6.51943E-06
2018-01-14T23:19:00,-6.54588E-06
2018-01-14T23:20:00,-6.57233E-06
2018-01-14T23:21:00,-6.59878E-06
2018-01-14T23:22:00,-6.62523E-06
2018-01-14T23:23:00,-6.65168E-06
2018-01-14T23:24:00,-6.67813E-06
2018-01-14T23:25:00,-6.70458E-06
2018-01-14T23:26:00,-6.73103E-06
2018-01-14T23:27:00,-6.75748E-06
2018-01-14T23:28:00,-6.78393E-06
2018-01-14T23:29:00,-6.81038E-06
2018-01-14T23:30:00,-6.83683E-06
2018-01-14T23:31:00,-6.86328E-06
2018-01-14T23:32:00,-6.88973E-06
2018-01-14T23:33:00,-6.91618E-06
2018-01-14T23:34:00,-6.94263E-06
2018-01-14T23:35:00,-6.96908E-06
2018-01-14T23:36:00,-6.99554E-06
2018-01-14T23:37:00,-7.02199E-06
2018-01-14T23:38:00,-7.04844E-06
2018-01-14T23:39:00,-7.07489E-06
2018-01-14T23:40:00,-7.10134E-06
2018-01-14T23:41:00,-7.12779E-06
2018-01-14T23:42:00,-7.15424E-06
2018-01-14T23:43:00,-7.18069E-06
2018-01-14T23:44:00,-7.20714E-06
2018-01-14T23:45:00,-7.23359E-06
2018-01-14T23:46:00,-7.26004E-06
2018-01-14T23:47:00,-7.28413E-06
2018-01-14T23:48:00,-7.28799E-06
2018-01-14T23:49:00,-7.28722E-06
2018-01-14T23:50:00,-7.28645E-06
2018-01-14T23:51:00,-7.28568E-06
2018-01-14T23:52:00,-7.28491E-06
2018-01-14T23:53:00,-7.28414E-06
2018-01-14T23:54:00,-7.28337E-06
2018-01-14T23:55:00,-7.2826E-06
2018-01-14T23:56:00,-7.28183E-06
