local_time,observed_power
2021-12-14T06:00:00,0
2021-12-14T06:01:00,0
2021-12-14T06:02:00,0
2021-12-14T06:03:00,0
2021-12-14T06:04:00,0
2021-12-14T06:05:00,0
2021-12-14T06:06:00,0
2021-12-14T06:07:00,0
2021-12-14T06:08:00,0
2021-12-14T06:09:00,0
2021-12-14T06:10:00,0
2021-12-14T06:11:00,0
2021-12-14T06:12:00,0
2021-12-14T06:13:00,0
2021-12-14T06:14:00,0
2021-12-14T06:15:00,0
2021-12-14T06:16:00,0
2021-12-14T06:17:00,0
2021-12-14T06:18:00,0
2021-12-14T06:19:00,0
2021-12-14T06:20:00,0
2021-12-14T06:21:00,0
2021-12-14T06:22:00,0
2021-12-14T06:23:00,0
2021-12-14T06:24:00,0
2021-12-14T06:25:00,0
2021-12-14T06:26:00,0
2021-12-14T06:27:00,-2.63465E-05
2021-12-14T06:28:00,0.000616289
2021-12-14T06:29:00,7.95595E-05
2021-12-14T06:30:00,0.001468701
2021-12-14T06:31:00,0.001863573
2021-12-14T06:32:00,0.002348833
2021-12-14T06:33:00,0.002913623
2021-12-14T06:34:00,0.003464481
2021-12-14T06:35:00,0.00402915
2021-12-14T06:36:00,0.004488529
2021-12-14T06:37:00,0.005105152
2021-12-14T06:38:00,0.005604604
2021-12-14T06:39:00,0.006286538
2021-12-14T06:40:00,0.0068507
2021-12-14T06:41:00,0.007401903
2021-12-14T06:42:00,0.008124191
2021-12-14T06:43:00,0.008884883
2021-12-14T06:44:00,0.009724965
2021-12-14T06:45:00,0.010775062
2021-12-14T06:46:00,0.011798651
2021-12-14T06:47:00,0.012809655
2021-12-14T06:48:00,0.014147785
2021-12-14T06:49:00,0.015565383
2021-12-14T06:50:00,0.017126884
2021-12-14T06:51:00,0.018872125
2021-12-14T06:52:00,0.020762389
2021-12-14T06:53:00,0.02296708
2021-12-14T06:54:00,0.025513158
2021-12-14T06:55:00,0.028230515
2021-12-14T06:56:00,0.031091064
2021-12-14T06:57:00,0.034333251
2021-12-14T06:58:00,0.037705445
2021-12-14T06:59:00,0.040989308
2021-12-14T07:00:00,0.045243066
2021-12-14T07:01:00,0.04899863
2021-12-14T07:02:00,0.052988364
2021-12-14T07:03:00,0.056873055
2021-12-14T07:04:00,0.060667373
2021-12-14T07:05:00,0.064524093
2021-12-14T07:06:00,0.068411174
2021-12-14T07:07:00,0.0722953
2021-12-14T07:08:00,0.076062182
2021-12-14T07:09:00,0.079538516
2021-12-14T07:10:00,0.083446837
2021-12-14T07:11:00,0.087252799
2021-12-14T07:12:00,0.091110854
2021-12-14T07:13:00,0.095087578
2021-12-14T07:14:00,0.099353967
2021-12-14T07:15:00,0.103474603
2021-12-14T07:16:00,0.107845052
2021-12-14T07:17:00,0.11230801
2021-12-14T07:18:00,0.116835403
2021-12-14T07:19:00,0.121327647
2021-12-14T07:20:00,0.125794461
2021-12-14T07:21:00,0.130873964
2021-12-14T07:22:00,0.135835055
2021-12-14T07:23:00,0.140456862
2021-12-14T07:24:00,0.145416445
2021-12-14T07:25:00,0.15004983
2021-12-14T07:26:00,0.154737234
2021-12-14T07:27:00,0.159592413
2021-12-14T07:28:00,0.164344468
2021-12-14T07:29:00,0.169266836
2021-12-14T07:30:00,0.174253303
2021-12-14T07:31:00,0.179122321
2021-12-14T07:32:00,0.18387365
2021-12-14T07:33:00,0.188690452
2021-12-14T07:34:00,0.193205754
2021-12-14T07:35:00,0.197944681
2021-12-14T07:36:00,0.202381412
2021-12-14T07:37:00,0.207171806
2021-12-14T07:38:00,0.212000871
2021-12-14T07:39:00,0.216779115
2021-12-14T07:40:00,0.221477993
2021-12-14T07:41:00,0.226110646
2021-12-14T07:42:00,0.230626776
2021-12-14T07:43:00,0.23524538
2021-12-14T07:44:00,0.239157699
2021-12-14T07:45:00,0.24431513
2021-12-14T07:46:00,0.248751423
2021-12-14T07:47:00,0.253214829
2021-12-14T07:48:00,0.257546215
2021-12-14T07:49:00,0.262073585
2021-12-14T07:50:00,0.266273822
2021-12-14T07:51:00,0.270539626
2021-12-14T07:52:00,0.27500186
2021-12-14T07:53:00,0.279555921
2021-12-14T07:54:00,0.283795996
2021-12-14T07:55:00,0.288323773
2021-12-14T07:56:00,0.2927864
2021-12-14T07:57:00,0.297184649
2021-12-14T07:58:00,0.301541996
2021-12-14T07:59:00,0.305715291
2021-12-14T08:00:00,0.310124778
2021-12-14T08:01:00,0.31407456
2021-12-14T08:02:00,0.318799385
2021-12-14T08:03:00,0.323328278
